gene,in_ResLit,in_ResFinder,in_CARD,in_RefGeneCatalog,num_databases
opr86,True,False,False,False,1
opra,True,False,True,False,2
oprb,True,False,False,False,1
oprc,True,False,False,False,1
oprd,True,False,False,False,1
oprd2,True,False,False,False,1
oprf,True,False,False,False,1
oprh,True,False,False,False,1
opri,True,False,False,False,1
oprj,True,False,True,False,2
oprm,True,False,True,False,2
oprn,True,False,True,False,2
opro,True,False,False,False,1
oprp,True,False,False,False,1
oprz,False,False,True,False,1
optra,True,True,True,True,4
oqxa,True,True,True,True,4
oqxab,True,False,False,False,1
oqxb,True,True,True,True,4
oqxb1,True,False,False,False,1
oqxb_1,True,False,False,False,1
oqxr,True,False,False,False,1
orfx,True,False,False,False,1
orn,True,False,False,False,1
orr214,True,False,False,False,1
orr935,True,False,False,False,1
osar,True,False,False,False,1
osmy,True,False,False,False,1
ospr,True,False,False,False,1
otr(a),True,True,True,True,4
otr(b),True,True,True,True,4
otr(c),False,True,True,False,2
oxaab (65),True,False,False,False,1
oxaab (94),True,False,False,False,1
oxca,True,False,False,False,1
oxyr,True,False,False,False,1
pabb,True,False,False,False,1
pac,True,False,False,False,1
pad1,True,False,False,False,1
pafc,True,False,False,False,1
paga,True,False,False,False,1
panc,True,False,False,False,1
pand,True,False,False,False,1
pap2,True,False,False,False,1
papc,True,False,False,False,1
papg-i,True,False,False,False,1
papg-ii,True,False,False,False,1
parem,True,False,False,False,1
parr,False,False,True,False,1
pars,False,False,True,False,1
parsr,True,False,False,False,1
pary,False,False,True,False,1
pat,True,False,False,False,1
pata,True,False,True,False,2
pata/b,True,False,False,False,1
patab,True,False,False,False,1
patb,True,False,True,False,2
pbp1a,True,False,False,False,1
pbp1b,True,False,False,False,1
pbp2,True,False,False,False,1
pbp2a,True,False,False,False,1
pbp2b,True,False,False,False,1
pbp2c,True,False,False,False,1
pbp2m,True,False,False,True,2
pbp2x,True,False,False,False,1
pbp3,True,False,False,False,1
pbp3-s,True,False,False,False,1
pbp3r,True,False,False,False,1
pbp4a,True,False,False,False,1
pbpa,True,False,False,False,1
pbpa(2b),True,False,False,False,1
pbpb,True,False,False,False,1
pbpb3,True,False,False,False,1
pbpc,True,False,False,False,1
pbpd,True,False,False,False,1
pbpg,True,False,False,False,1
pbpx,True,False,False,False,1
pc1_blaz,False,False,True,False,1
pca24n,True,False,False,False,1
pcai,True,False,False,False,1
pcaii,True,False,False,False,1
pcnb,True,False,False,False,1
pcoa,True,False,False,False,1
pcob,True,False,False,False,1
pcoc,True,False,False,False,1
pcod,True,False,False,False,1
pcoe,True,False,False,False,1
pcor,True,False,False,False,1
pcos,True,False,False,False,1
pcp,True,False,False,False,1
pdaa,True,False,False,False,1
pdac,True,False,False,False,1
pdga,True,False,False,False,1
pdxj,True,False,False,False,1
pdxy,True,False,False,False,1
pe-pgrs57,True,False,False,False,1
pe_pgrs4,True,False,False,False,1
pen_p_1,True,False,False,False,1
pena,True,True,False,False,2
pena 60.001,True,False,False,False,1
pena1,True,False,False,False,1
pena35,True,False,False,False,1
pena41,True,False,False,False,1
pena60,True,False,False,False,1
pena795,True,False,False,False,1
pena832,True,False,False,False,1
pena910,True,False,False,False,1
pena_253,True,False,False,False,1
penp,True,False,False,False,1
pepi,True,False,False,False,1
pepn,True,False,False,False,1
pepp,True,False,False,False,1
pepq,True,False,False,False,1
perr,True,False,False,False,1
pet,True,False,False,False,1
petb,True,False,False,False,1
petc,True,False,False,False,1
pexa,True,True,True,True,4
pflb,True,False,False,False,1
pgaa,True,False,False,False,1
pgab,True,False,False,False,1
pgda,True,False,False,False,1
pgk,True,False,False,False,1
pgl,True,False,False,False,1
pgm,True,False,False,False,1
pgm6,True,False,False,False,1
pgma,True,False,False,False,1
pgp a,True,False,False,False,1
pgpa,True,False,False,False,1
pgpb,True,False,True,False,2
pgte,True,False,False,False,1
phes,True,False,False,False,1
phnc,True,False,False,False,1
phnc-p,True,False,False,False,1
phne,True,False,False,False,1
phnf,True,False,False,False,1
phnp,True,False,False,False,1
phnw,True,False,False,False,1
phob,True,False,False,False,1
phoe,True,False,False,False,1
phon1,True,False,False,False,1
phor,True,False,False,False,1
phr2,True,False,False,False,1
phzb1,True,False,False,False,1
phzm,True,False,False,False,1
phzs,True,False,False,False,1
pila1,True,False,False,False,1
pila2,True,False,False,False,1
pilb,True,False,False,False,1
pild,True,False,False,False,1
pile,True,False,False,False,1
pilq,True,False,False,False,1
pilq1,True,False,False,False,1
pilq2,True,False,False,False,1
pira,True,False,False,False,1
pita,True,False,False,False,1
pita6,True,False,False,False,1
piua,True,False,False,False,1
piucd,True,False,False,False,1
pknb,True,False,False,False,1
pkne,True,False,False,False,1
pknh,True,False,False,False,1
pkni,True,False,False,False,1
pks12,True,False,False,False,1
pks13,True,False,False,False,1
pksr100,True,False,False,False,1
pla,True,False,False,False,1
plac,True,False,False,False,1
plca,True,False,False,False,1
plcb,True,False,False,False,1
pls,True,False,False,False,1
plsb,True,False,False,False,1
plsc,True,False,False,False,1
plsx,True,False,False,False,1
ply,True,False,False,False,1
pmpm,True,False,True,False,2
pmra,True,False,True,True,3
pmrd,True,False,False,False,1
pmrf,True,False,True,False,2
pmrf2,True,False,False,False,1
pmrg,True,False,False,False,1
pmtr,True,False,False,False,1
pnba,True,False,False,False,1
pnp1g,True,False,False,False,1
pntaa,True,False,False,False,1
polc,True,False,False,False,1
pora,True,False,False,False,1
porb1b,True,False,False,False,1
porb8,True,False,False,False,1
pord,True,False,False,False,1
pota,True,False,False,False,1
potd,True,False,False,False,1
poxb,True,False,False,False,1
poxta,True,True,True,True,4
poxta-ef,False,True,False,True,2
pp-flo,False,False,True,False,1
ppa,True,False,False,False,1
ppac,True,False,False,False,1
ppat,True,False,False,False,1
ppe38,True,False,False,False,1
ppe42,True,False,False,False,1
ppe54,True,False,False,False,1
ppka,True,False,False,False,1
ppsa,True,False,False,False,1
ppsa-e,True,False,False,False,1
ppsd,True,False,False,False,1
ppta,True,False,False,False,1
ppx2l,True,False,False,False,1
pqib_2,True,False,False,False,1
pqse,True,False,False,False,1
prc,True,False,False,False,1
prfa,True,False,False,False,1
prfb,True,False,False,False,1
prfh,True,False,False,False,1
prka,True,False,False,False,1
prlf,True,False,False,False,1
prmb,True,False,False,False,1
proc,True,False,False,False,1
prop,True,False,False,False,1
proq,True,False,False,False,1
prp1,True,False,False,False,1
prpe,True,False,False,False,1
prs,True,False,False,False,1
prsa,True,False,False,False,1
prtr1,True,False,False,False,1
prtv,True,False,False,False,1
prur,True,False,False,False,1
psi-gi,True,False,False,False,1
psmb5,True,False,False,False,1
psmb6,True,False,False,False,1
pspa,True,False,False,False,1
pspc,True,False,False,False,1
pstb,True,False,False,False,1
psts,True,False,False,False,1
pta,True,False,False,False,1
ptb1-1,True,False,False,False,1
pth,True,False,False,False,1
pth3,True,False,False,False,1
pth4,True,False,False,False,1
ptk,True,False,False,False,1
ptr1,True,False,False,False,1
ptsh,True,False,False,False,1
ptsi,True,False,False,False,1
ptsn,True,False,False,False,1
ptsp,True,False,False,False,1
puma,True,False,False,False,1
pura,True,False,False,False,1
purb,True,False,False,False,1
purc,True,False,False,False,1
purm,True,False,False,False,1
purr,True,False,False,False,1
pvdd,True,False,False,False,1
pvds,True,False,False,False,1
pvrr,False,False,True,False,1
pyc,True,False,False,False,1
pycc,True,False,False,False,1
pyka,True,False,False,False,1
pykf,True,False,False,False,1
pyrb,True,False,False,False,1
pyrg,True,False,False,False,1
pyrr,True,False,False,False,1
qac,True,False,False,False,1
qac eδ1,True,False,False,False,1
qac eδ1-01,True,False,False,False,1
qaca,True,False,True,False,2
qacb,False,False,True,False,1
qacc,True,False,False,False,1
qaccd,True,False,False,False,1
qace,True,False,True,False,2
qace δ 1,True,False,False,False,1
qace δ1,True,False,False,False,1
qace1,True,False,False,False,1
qace2,True,False,False,False,1
qace2b,True,False,False,False,1
qaceδ1,True,False,False,False,1
qace∆1,True,False,False,False,1
qace△1,True,False,False,False,1
qacf,True,False,False,False,1
qacg,True,False,True,False,2
qacg2,True,False,False,False,1
qach,True,False,True,False,2
qach2,True,False,False,False,1
qacj,True,False,True,False,2
qacl,True,False,True,False,2
qacr,True,False,False,False,1
qacδe1,True,False,False,False,1
qcra,True,False,False,False,1
qcrb,True,False,False,False,1
qepa,True,True,True,True,4
qnr s3,True,False,False,False,1
qnr-b38,True,False,False,False,1
qnra,True,True,True,True,4
qnra8,False,True,False,False,1
qnras,True,False,True,True,3
qnrb,True,True,True,True,4
qnrb19_1,True,False,False,False,1
qnrb51,False,True,False,False,1
qnrb66-like,True,False,False,False,1
qnrb7-like,True,False,False,False,1
qnrb76,True,True,False,False,2
qnrb92,True,False,False,False,1
qnrc,True,True,True,True,4
qnrd,True,True,True,True,4
qnre,True,True,True,True,4
qnrs,True,True,True,True,4
qnrs1_1,True,False,False,False,1
qnrs3,True,True,False,False,2
qnrvc,True,True,True,True,4
qnrvc2,True,False,False,False,1
qor,True,False,False,False,1
qoxa,True,False,False,False,1
qseb,False,False,False,True,1
qsec,False,False,False,True,1
racd,True,False,False,False,1
rada,True,False,False,False,1
radc,True,False,False,False,1
rama,False,False,True,False,1
ramap,True,False,False,False,1
rana,True,False,True,True,3
ranb,True,False,True,True,3
rara,True,False,False,False,1
rard,True,False,False,False,1
rbpa,True,False,True,False,2
rbr1,True,False,False,False,1
rbsb,True,False,False,False,1
rbsd,True,False,False,False,1
rbsr,True,False,False,False,1
rcla,True,False,False,False,1
rclr,True,False,False,False,1
rcna,True,False,False,False,1
rcsa,True,False,False,False,1
rcsb,True,False,False,False,1
rcsc,True,False,False,False,1
rdmcl,False,False,False,True,1
rdxa,True,False,False,False,1
reca,True,False,False,False,1
recb,True,False,False,False,1
recc,True,False,False,False,1
recd,True,False,False,False,1
recg,True,False,False,False,1
recgm,True,False,False,False,1
recn,True,False,False,False,1
recu,True,False,False,False,1
rela,True,False,False,False,1
relj,True,False,False,False,1
relq,True,False,False,False,1
rep,True,False,False,False,1
rfae,True,False,False,False,1
rfaf,True,False,False,False,1
rfah,True,False,False,False,1
rfai,True,False,False,False,1
rfal,True,False,False,False,1
rfbb,True,False,False,False,1
rfbe,True,False,False,False,1
rfbi,True,False,False,False,1
rfbk,True,False,False,False,1
rfbm,True,False,False,False,1
rffm,True,False,False,False,1
rgt,False,False,True,True,2
rgt1438,True,False,True,False,2
ribb,True,False,False,False,1
ribd,True,False,False,False,1
ribe,True,False,False,False,1
rida,True,False,False,False,1
rimi,True,False,False,False,1
riml,True,False,False,False,1
rimp,True,False,False,False,1
rlma(ii),False,False,True,False,1
rlmkl,True,False,False,False,1
rlml,True,False,False,False,1
rlmn,True,False,False,False,1
rlpb,True,False,False,False,1
rluc,True,False,False,False,1
rlud,True,False,False,False,1
rmla,True,False,False,False,1
rmlb,True,False,False,False,1
rmlc,True,False,False,False,1
rmta,True,True,True,True,4
rmtb,True,True,True,True,4
rmtc,True,True,True,True,4
rmtd,True,True,True,True,4
rmte,True,True,True,True,4
rmte4,True,False,False,False,1
rmtf,True,True,True,True,4
rmtg,True,True,True,True,4
rmth,True,True,True,True,4
rnc,True,False,False,False,1
rng,True,False,False,False,1
rnha,True,False,False,False,1
rnhc,True,False,False,False,1
rnr2,True,False,False,False,1
rnr4,True,False,False,False,1
rob a,True,False,False,False,1
roba,True,False,True,False,2
roda,True,False,False,False,1
ros a,True,False,False,False,1
rosa,True,False,True,False,2
rosb,True,False,True,False,2
rox,True,False,True,True,3
rpfc,True,False,False,False,1
rpfg,True,False,False,False,1
rph,True,False,True,True,3
rpha,True,False,True,False,2
rphb,False,False,True,False,1
rphc,True,False,False,True,2
rphd,False,False,False,True,1
rpla,True,False,False,False,1
rple,True,False,False,False,1
rplf,True,False,False,False,1
rpli,True,False,False,False,1
rplk,True,False,False,False,1
rpll,True,False,False,False,1
rplq,True,False,False,False,1
rpls,True,False,False,False,1
rplx,True,False,False,False,1
rply,True,False,False,False,1
rpmb,True,False,False,False,1
rpme,True,False,False,False,1
rpmf,True,False,False,False,1
rpmg,True,False,False,False,1
rpob2,False,False,True,False,1
rpobc,True,False,False,False,1
rpoec,True,False,False,False,1
rpoz,True,False,False,False,1
rpsa,True,False,False,False,1
rpsb,True,False,False,False,1
rpsc,True,False,False,False,1
rpsd,True,False,False,False,1
rpsf,True,False,False,False,1
rpsp,True,False,False,False,1
rpsr,True,False,False,False,1
rpst,True,False,False,False,1
rraa,True,False,False,False,1
rrf,True,False,False,False,1
rrl,True,False,False,False,1
rrlb,True,False,False,False,1
rrs,True,False,False,False,1
rrs 1402c > t,True,False,False,False,1
rrs1,True,False,False,False,1
rrs:a1401g,True,False,False,False,1
rrs_513,True,False,False,False,1
rrs_905,True,False,False,False,1
rrsd,True,False,False,False,1
rrsh,True,False,False,False,1
rsbu,True,False,False,False,1
rsfs,True,False,False,False,1
rsha,True,False,False,False,1
rsma,True,False,True,False,2
rsmg,True,False,False,False,1
rspa,True,False,False,False,1
rsua,True,False,False,False,1
rtcb,True,False,False,False,1
rtcb2,True,False,False,False,1
ruma,True,False,False,False,1
rumb,True,False,False,False,1
ruva,True,False,False,False,1
ruvb,True,False,False,False,1
rv0044c,True,False,False,False,1
rv0094c,True,False,False,False,1
rv0191,True,False,False,False,1
rv0194,True,False,False,False,1
rv0200,True,False,False,False,1
rv0526,True,False,False,False,1
rv0565c,True,False,True,False,2
rv0579,True,False,False,False,1
rv0678,True,False,False,False,1
rv0678c,True,False,False,False,1
rv0687,True,False,False,False,1
rv0954,True,False,False,False,1
rv0986,True,False,False,False,1
rv1002c,True,False,False,False,1
rv1096,True,False,False,False,1
rv1152,True,False,False,False,1
rv1218c,True,False,False,False,1
rv1219c,True,False,False,False,1
rv1250,True,False,False,False,1
rv1258c,True,False,False,False,1
rv1273c,True,False,False,False,1
rv1288,True,False,False,False,1
rv1339,True,False,False,False,1
rv1410c,True,False,False,False,1
rv1453,True,False,False,False,1
rv1466,True,False,False,False,1
rv1473,True,False,False,False,1
rv1543,True,False,False,False,1
rv1597,True,False,False,False,1
rv1634,True,False,False,False,1
rv1634c,True,False,False,False,1
rv1667,False,False,True,False,1
rv1685c,True,False,False,False,1
rv1686c/87c,True,False,False,False,1
rv1730c,True,False,False,False,1
rv1747,True,False,False,False,1
rv1830,True,False,False,False,1
rv1877,True,False,True,False,2
rv1979c,True,False,False,False,1
rv2090,True,False,False,False,1
rv2170,True,False,False,False,1
rv2172c,True,False,False,False,1
rv2454c,True,False,False,False,1
rv2455c,True,False,False,False,1
rv2459,True,False,False,False,1
rv2477c,True,False,False,False,1
rv2560,True,False,False,False,1
rv2686c,True,False,False,False,1
rv2687c,True,False,False,False,1
rv2688c,True,False,False,False,1
rv2752c,True,False,False,False,1
rv2856,False,False,True,False,1
rv2983,True,False,False,False,1
rv2994,True,False,False,False,1
rv3007c,True,False,False,False,1
rv3041c,True,False,False,False,1
rv3094c,True,False,False,False,1
rv3129,True,False,False,False,1
rv3131,True,False,False,False,1
rv3230c,True,False,False,False,1
rv3239c,True,False,False,False,1
rv3406,True,False,False,False,1
rv3471c,True,False,False,False,1
rv3551,True,False,False,False,1
rv3848,True,False,False,False,1
sahh,True,False,False,False,1
sak,True,False,False,False,1
sal(a),True,True,True,True,4
sal(b),True,False,True,True,3
sal(c),True,False,True,True,3
sal(d),True,False,True,True,3
sal(e),True,False,True,True,3
sana,True,False,False,False,1
saouhsc_00969,True,False,False,False,1
saouhsc_01025,True,False,False,False,1
saouhsc_01050,True,False,False,False,1
saouhsc_02149,True,False,False,False,1
sap1,True,False,False,False,1
sap2,True,False,False,False,1
sap3,True,False,False,False,1
sap6,True,False,False,False,1
sapa,True,False,False,False,1
sapb,True,False,False,False,1
sapd,True,False,False,False,1
sat,True,False,False,False,1
sat 1,True,False,False,False,1
sat 2a,True,False,False,False,1
sat1,True,False,False,False,1
sat2,True,False,True,True,3
sat2a,True,False,False,False,1
sat3,True,False,True,True,3
sat4,True,False,True,True,3
sat4a,True,False,False,False,1
sata,True,False,True,True,3
satab,True,False,False,False,1
sav1866,False,False,True,False,1
sbma,True,False,False,False,1
sbmc,True,False,False,False,1
sbnd,True,False,False,False,1
sced,True,False,False,False,1
scn,True,False,False,False,1
sco2532,True,False,False,False,1
sco4121,True,False,False,False,1
sco4439,True,False,False,False,1
sdeab,True,False,False,False,1
sdeb,True,False,False,True,2
sdexy,True,False,False,False,1
sdey,True,False,False,True,2
sdha,True,False,False,False,1
sdhb,True,False,False,False,1
sdhc,True,False,False,False,1
sdia,True,False,True,False,2
sdrm,True,False,True,False,2
sec1,True,False,False,False,1
seca,True,False,False,False,1
secb,True,False,False,False,1
secd,True,False,False,False,1
sed,False,False,True,False,1
sepa,True,False,True,False,2
sera,True,False,False,False,1
sers2,True,False,False,False,1
sgm,True,True,True,True,4
sgtb,True,False,False,False,1
shp2,True,False,False,False,1
siac,True,False,False,False,1
siad,True,False,False,False,1
siga,True,False,False,False,1
sigb,True,False,False,False,1
sigh,True,False,False,False,1
sigr,True,False,False,False,1
sila,True,False,False,False,1
silb,True,False,False,False,1
silc,True,False,False,False,1
sile,True,False,False,False,1
siles,True,False,False,False,1
silp,True,False,False,False,1
silr,True,False,False,False,1
silrs,True,False,False,False,1
sils,True,False,False,False,1
sinh,True,False,False,False,1
sipa,True,False,False,False,1
skp,True,False,False,False,1
slp,True,False,False,False,1
slp4,True,False,False,False,1
slpal,True,False,False,False,1
slt,True,False,False,False,1
sltb1,True,False,False,False,1
smdab,True,False,False,False,1
smea,False,False,True,False,1
smeab,True,False,False,False,1
smeb,True,False,True,False,2
smec,True,False,True,False,2
smed,True,False,True,False,2
smee,True,False,True,False,2
smef,True,False,True,True,3
smer,False,False,True,False,1
smes,False,False,True,False,1
smet,True,False,False,False,1
smez,True,False,False,False,1
smfy,True,False,False,True,2
smqnr,True,False,False,False,1
smqnrb,True,False,False,False,1
smr,True,False,False,False,1
smra,True,False,False,False,1
smva,True,False,False,False,1
sod2343,True,False,False,False,1
soda,True,False,False,False,1
sodb,True,False,False,False,1
sodc1,True,False,False,False,1
sodci,True,False,False,False,1
soxr,False,False,True,False,1
spd,True,False,True,True,3
spdak,True,False,False,False,1
speb,True,False,False,False,1
specr,True,False,False,False,1
speg,True,False,False,False,1
sph,True,False,False,False,1
spot,True,False,False,False,1
spou,True,False,False,False,1
spovg,True,False,False,False,1
sppa,True,False,False,False,1
spr,True,False,False,False,1
spr0189,True,False,False,False,1
spr0443,True,False,False,False,1
spr0812/0813,True,False,False,False,1
spr0813,True,False,False,False,1
spr1120,True,False,False,False,1
spr1121,True,False,False,False,1
spr1885,True,False,False,False,1
spr1887,True,False,False,False,1
spsb,True,False,False,False,1
spvb,True,False,False,False,1
spw,True,False,False,True,2
spx,True,False,False,False,1
spxa2,True,False,False,False,1
spy,True,False,False,False,1
spy49_0414c,True,False,False,False,1
srl,True,False,False,False,1
srm(b),True,True,True,True,4
ssa,False,False,True,False,1
ssb,True,False,False,False,1
ssei,True,False,False,False,1
ssp4,True,False,False,False,1
sspa,True,False,False,False,1
sspb,True,False,False,False,1
ssra,True,False,False,False,1
sta,True,False,True,True,3
stk1,True,False,False,False,1
stm0343,True,False,False,False,1
stm0716,True,False,False,False,1
stm0959,True,False,False,False,1
stm1292,True,False,False,False,1
stm1485,True,False,False,False,1
stm1530,True,False,False,False,1
stm1731,True,False,False,False,1
stm1795,True,False,False,False,1
stm1808,True,False,False,False,1
stm3175,True,False,False,False,1
stm3472,True,False,False,False,1
stm3997,True,False,False,False,1
stm4242,True,False,False,False,1
stp1,True,False,False,False,1
str,True,True,False,True,3
suca,True,False,False,False,1
succ,True,False,False,False,1
sucd,True,False,False,False,1
sug-e,True,False,False,False,1
suge,True,False,False,False,1
suge(c),True,False,False,False,1
suge(p),True,False,False,False,1
suge-a,True,False,False,False,1
suge-b,True,False,False,False,1
suge1,True,False,False,False,1
suge2,True,False,False,False,1
sul 1_1,True,False,False,False,1
sul 2_2,True,False,False,False,1
sul1,True,True,True,True,4
sul1 (2×),True,False,False,False,1
sul1 (×3),True,False,False,False,1
sul11,True,False,False,False,1
sul123,True,False,False,False,1
sul1_5,True,False,False,False,1
sul2,True,True,True,True,4
sul2_1,True,False,False,False,1
sul2_2,True,False,False,False,1
sul2_3,True,False,False,False,1
sul3,True,True,True,True,4
sul3_2,True,False,False,False,1
sul4,True,True,True,True,4
sul4_1,True,False,False,False,1
sul918,True,False,False,False,1
sula,True,False,False,False,1
sulr,True,False,False,True,2
sulx,True,False,False,True,2
suni,True,False,False,False,1
suns,True,False,False,False,1
sura,True,False,False,False,1
sxtp,True,False,False,False,1
sxtr,True,False,False,False,1
tada,True,False,False,False,1
taea,True,False,True,True,3
tala,True,False,False,False,1
talb,True,False,False,False,1
tap,True,False,True,False,2
tatc,True,False,False,False,1
tbta,False,False,False,True,1
tbtb,False,False,False,True,1
tbtm,False,False,False,True,1
tcaa,True,False,False,False,1
tcaab,True,False,False,False,1
tcab,True,False,False,False,1
tcab2,True,False,False,False,1
tcac,True,False,False,False,1
tcar,True,False,False,False,1
tcda,True,False,False,False,1
tcma,True,False,True,True,3
tcpa,True,False,False,False,1
tcr3,True,True,True,True,4
tdca,True,False,False,False,1
tdk,True,False,False,False,1
tdr,True,False,False,False,1
teha,True,False,False,False,1
tehab,True,False,False,False,1
tehb,True,False,False,False,1
tela,True,False,False,False,1
tenpin,True,False,False,False,1
tera,True,False,False,False,1
terb,True,False,False,False,1
terc,True,False,False,False,1
terd,True,False,False,False,1
tere,True,False,False,False,1
terf,True,False,False,False,1
terw,True,False,False,False,1
terz,True,False,False,False,1
tet,False,False,True,False,1
tet (34),True,False,False,False,1
tet -ab,True,False,False,False,1
tet 34,True,False,False,False,1
tet a (a),True,False,False,False,1
tet a(b),True,False,False,False,1
tet b−01,True,False,False,False,1
tet b−02,True,False,False,False,1
tet c−01,True,False,False,False,1
tet c−02,True,False,False,False,1
tet m_1,True,False,False,False,1
tet m_3,True,False,False,False,1
tet r,True,False,False,False,1
tet(30),True,True,True,True,4
tet(31),True,True,True,True,4
tet(32),True,True,True,True,4
tet(33),True,True,True,True,4
tet(34),True,True,True,False,3
tet(35),True,True,True,True,4
tet(36),True,True,True,True,4
tet(37),True,True,True,True,4
tet(38),True,False,True,True,3
tet(39),True,True,True,True,4
tet(40),True,True,True,True,4
tet(41),True,True,True,True,4
tet(42),True,True,True,True,4
tet(43),True,True,True,False,3
tet(44),True,True,True,True,4
tet(44)_1,True,False,False,False,1
tet(45),True,True,True,True,4
tet(47),False,True,True,True,3
tet(48),False,True,True,True,3
tet(49),True,True,True,True,4
tet(50),True,True,True,True,4
tet(51),True,True,True,True,4
tet(52),True,True,True,True,4
tet(53),False,True,True,True,3
tet(54),False,True,True,True,3
tet(55),True,True,True,True,4
tet(56),True,False,True,True,3
tet(57),True,True,True,True,4
tet(58),True,False,False,False,1
tet(59),True,True,True,True,4
tet(61),False,False,True,False,1
tet(62),False,False,True,True,2
tet(63),True,False,True,True,3
tet(64),False,False,True,True,2
tet(65),True,False,True,True,3
tet(a),True,True,True,True,4
tet(a/b),True,False,False,False,1
tet(b),True,True,True,True,4
tet(c),True,True,True,True,4
tet(d),True,True,True,True,4
tet(e),True,True,True,True,4
tet(g),True,True,True,True,4
tet(g)_2,True,False,False,False,1
tet(h),True,True,True,True,4
tet(j),True,True,True,True,4
tet(k),True,True,True,True,4
tet(l),True,True,True,True,4
tet(m),True,True,True,True,4
tet(o),True,True,True,True,4
tet(o)_1,True,False,False,False,1
tet(o/32/o),True,True,True,True,4
tet(o/m/o),False,False,True,True,2
tet(o/w),False,True,True,True,3
tet(o/w/32/o),False,True,True,True,3
tet(o/w/32/o/w/o),False,True,False,False,1
tet(o/w/o),False,True,True,True,3
tet(ow),True,False,False,False,1
tet(owo)-1,True,False,False,False,1
tet(owo)-2,True,False,False,False,1
tet(q),True,True,True,True,4
tet(q)_1,True,False,False,False,1
tet(r),True,False,False,False,1
tet(s),True,True,True,True,4
tet(s/m),True,True,False,False,2
tet(t),True,True,True,True,4
tet(v),True,True,True,True,4
tet(w),True,True,True,True,4
tet(w)_1,True,False,False,False,1
tet(w/32/o),True,True,True,True,4
tet(w/n/w),False,True,True,True,3
tet(x1),True,True,True,True,4
tet(x12),True,False,False,False,1
tet(x13.2),True,False,False,False,1
tet(x14),True,False,False,False,1
tet(x15),True,False,False,False,1
tet(x2),True,True,True,True,4
tet(x3),True,True,True,True,4
tet(x3.7),True,False,False,False,1
tet(x3.9),True,False,False,False,1
tet(x4),True,True,True,True,4
tet(x45),True,False,False,False,1
tet(x46),True,False,False,False,1
tet(x47),True,False,False,False,1
tet(x5),True,True,True,True,4
tet(x5.2),True,False,False,False,1
tet(x5.3),True,False,False,False,1
tet(x6),True,True,True,False,3
tet(x7),True,False,False,False,1
tet(x7.2),True,False,False,False,1
tet(y),True,True,True,True,4
tet(z),True,True,True,True,4
tet1,True,False,False,False,1
tet2,True,False,False,False,1
tet34,True,False,False,False,1
tet347,True,False,False,False,1
tet46(b),True,False,False,False,1
tet60(a),True,False,False,False,1
tet_a1,True,False,False,False,1
tet_a3,True,False,False,False,1
teta,True,False,True,True,3
teta (48),True,False,False,False,1
teta (a),True,False,False,False,1
teta (b),True,False,False,False,1
teta (c),True,False,False,False,1
teta (d),True,False,False,False,1
teta(33),True,False,False,False,1
teta(39),True,False,False,False,1
teta(41),True,False,False,False,1
teta(42),True,False,False,False,1
teta(46),True,True,True,True,4
teta(48 ),True,False,False,False,1
teta(48),True,False,False,False,1
teta(58),True,False,True,True,3
teta(60),True,True,True,True,4
teta(64),True,False,False,False,1
teta(a),True,False,False,False,1
teta(b),True,False,False,False,1
teta(c),True,False,False,False,1
teta(e),True,False,False,False,1
teta(g),True,False,False,False,1
teta(h),True,False,False,False,1
teta(k),True,False,False,False,1
teta(l),True,False,False,False,1
teta(m),True,False,False,False,1
teta(p),True,True,True,True,4
teta(r),True,False,False,False,1
teta1,True,False,False,False,1
teta3,True,False,False,False,1
teta[b],True,False,False,False,1
teta_1,True,False,False,False,1
teta_3,True,False,False,False,1
tetab,True,False,False,False,1
tetaj,True,False,False,False,1
tetar,True,False,False,False,1
tetb,True,False,False,True,2
tetb(46),True,True,True,True,4
tetb(58),True,False,True,True,3
tetb(60),True,True,True,True,4
tetb(p),True,True,True,True,4
tetk/l,True,False,False,False,1
tetk/m,True,False,False,False,1
tetl2,True,False,False,False,1
teto2,True,False,False,False,1
tetq1,True,False,False,False,1
tetq2,True,False,False,False,1
tetr,True,False,False,False,1
tetr(a),True,False,False,False,1
tetr(b),True,False,False,False,1
tetr(c),True,False,False,False,1
tetr(e),True,False,False,False,1
tetr(g),True,False,True,False,2
tetr-03,True,False,False,False,1
tetra,True,False,False,False,1
tetra(33),True,False,False,False,1
tetw/n/w,True,False,False,False,1
tetwnw,True,False,False,False,1
thft,True,False,True,True,3
thre,True,False,False,False,1
thya,True,False,False,False,1
thyx,True,False,False,False,1
tig,True,False,False,False,1
tisb,True,False,False,False,1
tktb,True,False,False,False,1
tla2,True,False,True,True,3
tlmb,True,False,False,True,2
tlr(c),False,True,True,True,3
tlrb,False,False,True,False,1
tlya,True,False,True,False,2
tmca,True,False,False,False,1
tmexc,True,True,False,True,3
tmexd,True,True,False,True,3
tmexd4,True,False,False,False,1
tmk,True,False,False,False,1
tmrb,True,False,True,False,2
tnpa,True,False,False,False,1
tol c,True,False,False,False,1
tola,True,False,False,False,1
tolb,True,False,False,False,1
tolc,True,False,True,False,2
tolc1,True,False,False,False,1
tolq,True,False,False,False,1
tolr,True,False,False,False,1
tonb,True,False,False,False,1
topa,True,False,False,False,1
toprj,True,True,False,True,3
toprj3,False,True,False,False,1
toprj4,False,True,False,False,1
tpm,True,False,False,False,1
